IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
23,1,CSX,209550,,,,,23,1,CSX,209550,,,23,1,31,10,24,AM,4,0,0,0,0,,PHILADELPHIA,5,42,39,2,2,7,R,Y191,3,0,7,Y,LOCAL LEAD,1,0,2,CSXT,4390,1,N,,,0,,1,0,0,0,0,1,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1656,0,H306,,0,0,0,0,H306,2,1,7,13388,,42C101,0,0,0,1,0,0,0,3,54,,,1,2,,CL,,,,150,,2023,0,0,0,0,0,0,PHILADELPHIA,101,0,0,,N,CWR,000-000-000,Y19131 AFTER GIVING PERMISSION TO THE M30030 TO ENTER THE RCO ZONE PULLED AHEAD SIDE SWIPING THE M30,030 TPIX 3005 AND CAUSED LOCO CSXT 4390 TO DERAIL.,,,,,,,,,,,,,,1,39.898725,-75.16697,2,5,,,,PHILADELPHIA
23,3,MBTA,202333,,,,,23,3,MBTA,202333,,,23,3,20,4,52,PM,13,0,0,0,0,,NORTH KINGSTOWN,165,44,46,2,1,0,,819,4,0,B,Y,TRACK 3,4,7.93,3,MBTA,1807,1,N,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,111539,0,H999,,0,0,0,0,H999,3,4,0,111539,,44C009,0,0,0,1,0,1,1,3,4,3,4,1,1,,No,,,,895,,2023,0,0,0,0,0,0,WASHINGTON,9,,,,N,CWR,000-000-000,TRAIN 819 WITH ENGINE 2006 (6 COACHES) AND CONTROL CAR 1807 WAS OPERATING WESTBOUND ON NHB LINE WITH,THE CONTROL STAND CUT-IN AND HOLDING BRAKE FULLY APPLIED. THE ASSISTANT CONDUCTOR RADIOED TO THE EN,"GINEER THAT HE NOTICED SMOKE COMING FROM THE REAR OF THE TRAIN, ENGINEER MADE A STATION STOP AT T.F.",GREEN STATION AND WENT BACK TO INSPECT. ENGINEER FOUND HOLDING BRAKE APPLIED AND CONTROL STAND CUT-,"IN, HE RELEASED HOLDING BRAKE AND CUT OUT THE CONTROL STAND. TRAIN DEPARTED T.F. GREEN AND CONTINUED","TO WICKFORD JUNCTION AND EN-ROUTE RECEIVED AN INTEGRITY FAILURE MESSAGE AT DAVISVILLE, ENGINEER REP",ORTED TO DISPATCH AND TOLD TO INSPECT UPON ARRIVAL AT WICKFORD. THE CREW DISCOVERED FLAT SPOTS ON TH,E WHEELS OF CONTROL CAR 1807. THE ISSUE WAS REPORTED TO MECHANICAL AND THE DISPATCHER. IT WAS DETERM,"INED THAT THE WHEELS WERE CONDEMNABLE, THE CREW DEAD HEADED BACK TO SOUTH STATION ON TRAIN 832.",,,,,,,0,41.582509,-71.490545,2,5,,,,SYSTEM
23,3,CSX,210154,,,,,23,3,CSX,210154,,,23,3,2,12,15,PM,1,0,0,0,0,,NORTH CHARLESTON,390,45,65,2,1,5,E,Y190,1,0,7,Y,NORTH END TRACK 4,1,,2,TILX,622094,1,N,,,0,,1,0,0,0,0,0,0,0,0,0,30,0,72,0,0,1,0,0,0,0,11551,0,H306,,0,0,0,0,H306,2,1,5,11551,,45C019,0,0,0,1,0,1,0,5,15,5,15,1,3,,CL,,,,171,,2023,0,0,0,0,0,0,CHARLESTON,19,0,0,,N,OTH,000-000-000,"WHILE SHOVING TRACK 004 IN BENNETT YARD, Y19002 FAILED TO PROTECT THE SHOVE RESULTED IN SHOVING OVER",A PORTABLE DERAIL IN PLACE TO PROTECT MOW WORKING ON THE NORTH LADDER.,,,,,,,,,,,,,,3,32.856947,-80.022919,2,5,,,,CHARLESTON
23,3,LC,LC032023,,,,,,,,,,,23,3,20,2,10,PM,1,1,0,0,0,,RICHBURG,10.5,45,49,2,2,12,R,LC12,3,6502,1,Y,LC MAIN,2,1.35,1,NS,295272,33,Y,,,0,,3,0,0,0,0,0,0,0,0,0,42,0,1,0,0,6,0,0,0,0,283076,192494,T215,M104,0,0,0,0,T215,1,2,12,475570,,45C023,0,0,0,1,0,1,1,13,,13,,1,3,,Cl,,,,310,,2023,0,0,0,0,0,0,CHESTER,23,0,0,,N,,,LC TRAIN #12 OPERATING EASTBOUND DERAILED AT BARBERS CREEK BRIDGE DUE TO BROKEN JOINT BAR ON BRIDGE.,TEMPERATURE SWINGS PRIOR TO DERAILMENT CONTRIBUTED. CREW WAS ON DUTY FOR 13 HOURS TOTAL DUE TO DRUG,"TESTING AT LOCAL HOSPITAL. CREW WAS IN TRAIN SERVICE FOR 10 HOURS, REST OF THE TOUR WAS DRUG TESTIN",G RELATED.,,,,,,,,,,,,0,34.719019,-81.044694,2,2,,,,LC MAIN
23,3,CSX,210248,,,,,23,3,CSX,210248,,,23,3,6,5,0,AM,1,0,0,0,0,,NORTH CHARLESTON,390,45,67,4,2,3,E,M492,3,2600,1,Y,EXTENSION,1,0,2,STKX,1460,85,N,STKX,1460,85,N,2,0,0,0,0,0,0,0,0,0,101,0,10,0,0,0,0,2,0,0,20765,116,E27C,,0,0,0,0,E27C,2,1,3,20881,,45C019,0,0,0,1,0,1,0,5,10,5,10,1,3,,CL,,,,80,,2023,0,0,0,0,0,0,CHARLESTON,19,,,,N,CWR,000-000-000,STKX 1460 SIDE SILL BROKE WHILE SHOVING BACK INTO THE YARD CAUSING A DERAILMENT.,,,,,,,,,,,,,,,0,32.856947,-80.022919,2,5,,,,CHARLESTON
23,1,CSX,209204,,,,,23,1,CSX,209204,,,23,1,9,7,47,PM,1,0,0,0,0,,LAKE CITY,315.8,45,55,3,1,54,R,L640,1,5854,1,Y,SINGLE MAIN TRACK,4,39.2,1,CSXT,7238,1,N,,,0,,2,0,0,0,0,2,0,0,0,0,37,0,35,0,0,7,0,19,0,0,517927,262794,M402,,0,0,0,0,M402,1,4,54,780721,,45C041,0,0,0,1,0,1,0,4,47,4,47,1,3,,CL,,,,162,,2023,0,0,0,0,0,0,FLORENCE,41,0,0,,N,CWR,000-000-000,L64009 ENCOUNTERED A VEHICLE ON THE TRACK AT MILE POST A 315 IN LAKE CITY. DERAILED 2 ENGINES AND 26,CARS DUE TO VEHICLE ON THE TRACK CAUSING TRACK MISALIGNMENT .,,,,,,,,,,,,,,0,33.876386,-79.753343,1,1,,,,CHARLESTON
23,1,NS,151966,,,,,23,1,NS,151966,,,23,1,10,1,0,AM,13,0,0,0,0,,EUREKA,R171.0,45,39,4,1,7,E,P70P,2,1547,1,Y,TRACK 01,1,610,4,TCHX,3027,1,N,,,0,,1,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,4,0,0,4000,13603,H702,,0,0,0,0,H702,4,1,7,17603,,45C003,1,0,0,1,1,2,0,7,,7,,1,3,,CL,,,,122,,2023,0,1,0,0,0,0,AIKEN,3,0,0,,N,CWR,000-000-000,NS TRAIN P70P009 SHOVING THE BRIDGESTONE LEAD AND DERAILED 4 CARS DUE TO A PREVIOUSLY RUN THROUGH SW,ITCH BY THE SAME CREW.,,,,,,,,,,,,,,0,33.662169,-81.806011,2,5,K,,,COASTAL
23,1,RJCS,RJCS2301,,,,,23,1,RJCS,RJCS2301,,,23,1,21,5,50,AM,1,0,0,0,0,,ALLSBROOK,322,45,48,4,1,8,R,RJCS,2,4000,1,Y,SINGLE MAIN LINE,1,1.5,1,VULX,8222,26,Y,,,0,,3,0,0,0,0,0,0,0,0,0,40,0,0,0,0,6,0,0,0,0,30000,12000,T220,,0,0,0,0,T220,1,1,8,42000,,45C051,0,0,0,1,0,1,0,8,50,8,50,1,3,,No,,,,107,,2023,0,0,0,0,0,0,HORRY,51,,,,N,OTH,,DERAILMENT OCCURED 26TH CAR IN 40 TRAIN DUE TO BROKEN RAIL. FOLLOWING 5 CARS DERAILED BEFORE TRAIN S,TOPPED.,,,,,,,,,,,,,,0,34.010709,-78.962627,2,2,,,,SYSTEM
23,2,NS,152335,23,2,CSX,209897,,,CSX,,,,23,2,18,12,15,AM,1,0,0,0,0,,SPARTANBURG,452,45,38,4,2,3,E,P42P,1,0,8,Y,TRACK 01,X,3,1,NS,6408,1,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,M501,,0,0,0,0,M501,1,X,3,10000,,45C083,0,0,0,1,0,1,0,10,25,10,25,1,3,,CL,,,,75,,2023,0,0,0,0,0,0,SPARTANBURG,83,0,0,,N,CWR,,"NS TRAIN P42P317 DERAILED THE L1, L2, L3, R1, R2, AND R3 WHEELS ON NS 6408.",,,,,,,,,,,,,,,0,34.958189,-81.928854,2,3,L,,,CHARLOTTE
23,3,RCPE,RCP358323D,,,,,23,3,RCPE,RCP358323D,,,23,3,18,6,0,PM,1,0,0,0,0,,WOLSEY,381.55,46,15,2,1,40,E,MHUR,4,2016,1,Y,SINGLE MAIN TRACK,3,54.01,1,RCPE,3468,2,N,,,0,,3,0,0,0,0,2,0,0,0,0,0,0,63,0,0,0,0,19,0,0,182000,151012,T204,,0,0,0,0,T204,1,3,40,333012,,46C005,0,0,0,1,0,1,0,2,,2,,1,8,,Cl,,,,270,,2023,0,0,0,0,0,0,BEADLE,5,,,,N,CWR,000-000-000,A WESTBOUND TRAIN TRAVELING ON THE MAIN TRACK WHEN IT INTO UNDESIRED EMERGENCY. THE TRAIN CREW DISCO,VERED A TOTAL OF NINETEEN (19) CARS DERAILED ALONG WITH TWO (2) LOCOMOTIVES IN THE CONSIST. THE INVE,STIGATION REVEALED THE CAUSE OF THE DERAILMENT WAS DUE TO BROKEN RAIL.,,,,,,,,,,,,,0,44.432203,-98.581234,2,2,P,N,,PIERRE
23,1,RCPE,RCP307723D,,,,,23,1,RCPE,RCP307723D,,,23,1,27,2,30,AM,1,0,0,0,0,,CAPA,516.25,46,22,4,2,9,E,MRCH,3,10633,1,Y,SINGLE MAIN TRACK,1,31.78,1,RCPE,3446,2,N,,,0,,2,0,0,0,0,1,0,0,0,0,81,0,4,0,0,6,0,0,0,0,107107,82407,T207,,0,0,0,0,T207,1,1,9,189514,,46C075,0,0,0,1,0,1,0,5,15,5,15,1,8,,Cl,,,,241,,2023,0,0,0,0,0,0,JONES,75,,,,N,CWR,000-000-000,AN EASTBOUND TRAIN WENT INTO UNDESIRED EMERGENCY. THE CONDUCTOR DURING A WALKING INSPECTION DISCOVER,ED ONE (1) LOCOMOTIVE AND SIX (6) CARS DERAILED. THE INVESTIGATION REVEALED THE CAUSE WAS DUE TO A B,ROKEN RAIL DETAIL FRACTURE FROM SHELLING.,,,,,,,,,,,,,0,44.130038,-100.843176,2,2,P,N,,PRC
23,1,BNSF,TC0123117,,,,,23,1,BNSF,TC0123117,,,23,1,28,12,23,PM,1,20,0,0,0,,ELK POINT,533.7,46,24,2,1,10,E,HABE,3,12096,1,Y,SINGLE MAIN TRACK,3,1.84,1,ATW,316306,100,Y,ATW,316306,100,Y,2,0,0,0,0,0,0,0,0,0,89,0,17,0,0,1,0,0,0,0,10500,37000,E53C,,0,0,0,0,E53C,1,3,10,47500,,46C127,0,0,0,1,0,1,1,9,3,9,3,1,8,,CL,,,,102,,2023,0,0,0,0,0,0,UNION,127,,,,N,CWR,000-000-000,H ABEKCK4 26 ON SINGLE MAIN TRACK DERAILED 1 RAILCAR DUE TO AN OVERHEATED JOURNAL. NO HAZMAT RELEASE,D.,,,,,,,,,,,,,,0,42.683272,-96.674498,2,2,P,,,ABERDEEN
23,3,RCPE,RCP346523R,,,,,23,3,ADMS,INDUSTRY,,,23,3,2,11,45,AM,1,0,0,0,0,,MILLER,404.47,46,19,2,1,10,R,MHUR,4,1700,1,Y,LOOP,1,,4,ATW,87467,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,2,0,0,30450,0,H306,,0,0,0,0,H306,4,1,10,30450,,46C059,0,0,0,1,0,1,0,2,45,2,45,1,8,,Cl,,,,310,,2023,0,0,0,0,0,0,HAND,59,,,,N,CWR,000-000-000,A TRAIN CREW WAS SPOTTING EMPTIES IN A CUSTOMER'S  LOOP TRACK. THEY HOOKED INTO THE EMPTIES ALREADY,IN THE TRACK AND BEGAN SHOVING AROUND THE LOOP. THE CONDUCTOR FAILED TO PROTECT THE LEADING END OF T,"HE SHOVING MOVEMENT, WHICH CAUSED THE LEADING TWO CARS OF THE MOVEMENT DERAILED ON PACKED SNOW OVER",THE TRACK.,,,,,,,,,,,,0,44.522231,-99.014783,2,5,K,,,PIERRE
23,3,CSX,210394,,,,,23,3,CSX,210394,,,23,3,20,8,53,PM,4,0,0,0,0,,CHATTANOOGA,146,47,54,4,1,3,E,L440,2,786,1,Y,5 LEAD,1,0,2,HOKX,232105,1,Y,,,0,,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18000,0,H210,,0,0,0,0,H210,2,1,3,20000,,47C065,0,0,0,1,0,1,0,3,53,3,53,1,3,,CL,,,,122,,2023,0,0,0,0,0,0,HAMILTON,65,0,0,,N,CWR,000-000-000,"L44020 WHILE SHOVING SOUTH ON W05 LEAD, FAILED TO STOP SHORT OF CLEARANCE AND SIDE SWIPED THE SIDE O",F M58720 IN TRACK W04.,,,,,,,,,,,,,,0,35.012679,-85.371499,2,5,K,,,CHATTANOOGA
23,3,CSX,210394,,,,,23,3,CSX,210394,,,23,3,20,8,53,PM,4,0,0,0,0,,CHATTANOOGA,146,47,54,4,1,3,E,M587,2,2252,1,Y,5 LEAD,1,0,2,TTGX,982757,26,Y,,,0,,2,0,0,0,0,0,0,0,0,0,54,0,6,0,0,0,0,0,0,0,2000,0,H210,,0,0,0,0,H210,2,1,3,20000,,47C065,0,0,0,1,0,1,0,1,53,1,53,3,3,,CL,,,,122,,2023,0,0,0,0,0,0,HAMILTON,65,0,0,,N,CWR,000-000-000,"L44020 WHILE SHOVING SOUTH ON W05 LEAD, FAILED TO STOP SHORT OF CLEARANCE AND SIDE SWIPED THE SIDE O",F M58720 IN TRACK W04.,,,,,,,,,,,,,,0,35.012679,-85.371499,2,5,K,,,CHATTANOOGA
23,3,CSX,210467,,,,,23,3,CSX,210467,,,23,3,25,7,30,AM,9,0,0,0,0,,CHATTANOOGA,132,47,50,4,3,25,E,M580,2,6537,1,Y,SINGLE MAIN TRACK,3,14.5,1,CSXT,401,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,21,0,66,0,0,0,0,0,0,0,40250,0,M404,,0,0,0,0,M404,1,3,25,40250,,47C065,0,0,0,1,0,1,0,9,30,9,30,1,3,,CL,,,,51,,2023,0,0,0,0,0,0,HAMILTON,65,,,,N,CWR,000-000-000,M58024 STRUCK A TREE DAMAGING LEAD ENGINE CSXT 401.,,,,,,,,,,,,,,,0,35.07489,-85.25245,1,1,,,,W AND A
23,3,CSX,210474,,,,,23,3,CSX,210474,,350835C,23,3,26,8,40,AM,7,0,0,0,0,,WAVERLY,63.7,47,65,2,1,45,E,M534,1,8164,1,Y,SINGLE MAIN,4,17.5,1,CSXT,7260,1,N,,,0,,1,0,0,0,1,0,0,0,0,0,54,0,46,0,0,0,0,0,0,0,16000,0,M304,,0,1,0,1,M304,1,4,45,16000,,47C085,1,0,0,1,0,1,0,3,15,3,15,1,3,,CL,,,,65,,2023,0,0,0,0,0,1,HUMPHREYS,85,,,,N,CWR,000-000-000,M53426 STRUCK DUMP TRUCK THAT WAS FOULING THE TRACKS AT CROSSING.,,,,,,,,,,,,,,,0,36.088169,-87.741519,1,1,,,,BRUCETON
23,3,NS,152666,,,,,23,3,NS,152666,,,23,3,30,2,15,AM,1,0,0,0,0,,CHATTANOOGA,AG005.,47,40,4,1,0,E,NOTR,1,0,8,N,SOUTH SWITCH HOOKS P,1,309,2,NS,9971,2,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,302,M503,,0,0,0,0,M503,2,1,3,14102,,47C065,0,0,0,0,0,0,0,,,,,1,3,,CL,,,,363,,2023,0,0,0,0,0,0,HAMILTON,65,,,,N,OTH,,365AA30 WITH ATTACHED UTILITY EMPLOYEE ON THE 43UAC WERE IN THE PROCESS OF SETTING OUT A BAD ORDER C,AR OUT OF THEIR OUTBOUND CONSIST WHEN A TRESPASSER LINED THE SOUTH SWITCH OF HOOKS POCKET UNDER CAR,NUMBER TTGX 698764 CAUSING THE B END AND REMAININGTRAIN CONSIST TO BE LINED INTO HOOKS POCKET STRIKI,NG STANDING LOCOMOTIVE NS 9971 THAT WAS PARKED IN HOOKS POCKET.,,,,,,,,,,,,0,35.007198,-85.375514,2,5,K,,,CHATTANOOGA TERMINAL
23,3,NS,152666,,,,,23,3,NS,152666,,,23,3,30,2,15,AM,1,0,0,0,0,,CHATTANOOGA,AG005.,47,40,4,1,3,E,365A,2,5927,1,N,SOUTH SWITCH HOOKS P,1,309,2,WRWK,9142,48,N,,,0,,1,0,0,0,0,0,0,0,0,0,13,0,91,0,0,0,0,3,0,0,3800,0,M503,,0,0,0,0,M503,2,1,3,14102,,47C065,0,0,0,1,0,1,1,2,45,2,45,3,3,,CL,,,,363,,2023,0,0,0,0,0,0,HAMILTON,65,,,,N,OTH,000-000-000,365AA30 WITH ATTACHED UTILITY EMPLOYEE ON THE 43UAC WERE IN THE PROCESS OF SETTING OUT A BAD ORDER C,AR OUT OF THEIR OUTBOUND CONSIST WHEN A TRESPASSER LINED THE SOUTH SWITCH OF HOOKS POCKET UNDER CAR,NUMBER TTGX 698764 CAUSING THE B END AND REMAININGTRAIN CONSIST TO BE LINED INTO HOOKS POCKET STRIKI,NG STANDING LOCOMOTIVE NS 9971 THAT WAS PARKED IN HOOKS POCKET.,,,,,,,,,,,,0,35.007198,-85.375514,2,5,K,,,CHATTANOOGA TERMINAL
23,3,BNSF,HL0323120,,,,,23,3,BNSF,HL0323120,,,23,3,19,4,30,PM,1,0,0,0,0,,MEMPHIS,496.4,47,40,2,1,7,E,YMEM,2,0,8,Y,9986,1,0,2,BNSF,1417,1,,,,0,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,45000,H306,H303,0,0,0,0,H306,2,1,7,70000,,47C157,0,0,0,0,0,1,1,,,1,15,1,3,,CL,,,,97,,2023,0,0,0,0,0,0,SHELBY,157,,,,N,CWR,,Y-MEM2722-19A DERAILED 1 LOCOMOTIVE ON YARD TRACK DUE TO NOT REMOVING DERAIL. NO HAZMAT RELEASED.,,,,,,,,,,,,,,,3,35.022442,-89.88759,2,5,K,,,THAYER SOUTH
23,1,NS,152125,,,,,23,1,NS,152125,,,23,1,29,7,40,PM,13,12,0,0,0,,CHATTANOOGA,AG005.,47,50,,3,0,E,NOTR,1,0,6,N,CT01,1,0,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,36,0,26,0,0,0,0,0,0,0,1300,0,M409,T311,0,0,0,0,M409,2,1,2,18225,,47C065,0,0,0,0,0,0,0,,,,,1,3,,CL,,,,311,,2023,0,0,0,0,0,0,HAMILTON,65,,,,N,OTH,000-000-000,NS TRAIN 142T629 PASSED 2 ENGINES AND 8 CARS OVER THE SOUTH SWITCH WHEN THE TRAILING TRUCKS OF THE 9,"TH CAR (TTPX 80915) DERAILED  WITH (UTLX 205143, UTLX 205966, NS 202336 AND GBRX 700973). WHEN CARS","DERAILED, THEY STRUCK THE 3RD CARS IN CTO1 TRACK (TBOX 671154, NS 471335 AND TEXX 101) BUT DID NOT D",ERAIL THEM.,,,,,,,,,,,,0,35.007198,-85.375514,2,5,K,,,CHATTANOOGA TERMINAL
23,1,NS,152125,,,,,23,1,NS,152125,,,23,1,29,7,40,PM,13,27,3,0,0,,CHATTANOOGA,AG005.,47,50,,3,2,E,142T,1,3117,1,Y,S. SWITCH WIB/CT1 X-,1,65,2,TTPX,80915,9,Y,,,0,,2,0,0,0,0,0,0,0,0,0,17,0,30,0,0,4,0,1,0,0,16925,0,M409,T311,0,0,0,0,M409,2,1,2,18225,,47C065,0,0,0,1,1,1,0,1,30,1,30,3,3,,CL,,,,311,,2023,0,0,0,0,0,0,HAMILTON,65,,,,N,OTH,000-000-000,NS TRAIN 142T629 PASSED 2 ENGINES AND 8 CARS OVER THE SOUTH SWITCH WHEN THE TRAILING TRUCKS OF THE 9,"TH CAR (TTPX 80915) DERAILED  WITH (UTLX 205143, UTLX 205966, NS 202336 AND GBRX 700973). WHEN CARS","DERAILED, THEY STRUCK THE 3RD CARS IN CTO1 TRACK (TBOX 671154, NS 471335 AND TEXX 101) BUT DID NOT D",ERAIL THEM.,,,,,,,,,,,,0,35.007198,-85.375514,2,5,K,,,CHATTANOOGA TERMINAL
23,1,UP,0123GC020,,,,,23,1,UP,0123GC020,,,23,1,24,7,0,AM,13,0,0,0,0,,ANGLETON,318.82,48,60,2,1,0,E,,,0,5,N,YARD 020,1,,2,MBLX,53486,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35586,0,M507,,0,0,0,0,M507,2,1,0,35586,,48C039,0,0,0,0,0,0,0,,,,,1,5,,CL,,,,513,,2023,0,0,0,0,0,0,BRAZORIA,39,,,,N,OTH,000-000-000,CARMEN FOUND CAR MBLX53486 IN R&D TRACK 1 (YD 01-22) WITH DAMAGE TO THE SIDE BODY OF THE HOPPER CAR,"THAT RESULTED IN $35,586 IN TOTAL DAMAGES. UPON INVESTIGATION, IT IS UNDETERMINED WHERE THE DAMAGE O",CCURRED. ALL CARS ATTACHED TO MBLX53486 DO NOT HAVE DAMAGES. THERE IS VISIBLE RUST WHERE THE DAMAGES,"ARE AND NO FRESH PAINT MARKS. THE CAR WAS INTERCHANGED TO THE UPRR FROM THE CN IN BATON ROUGE, LA O",N 01/20/23 AT 10:00. THE CAR WAS FOUND ON 01/23/23 AT 12:00 AFTER ARRIVING ON THE MEWFPB-22 ON 01/22,/23 AT 16:54.,,,,,,,,,,0,29.14589,-95.45057,2,5,L,,,ANGLETON SUB
23,1,BNSF,KS0123203,,,,,23,1,BNSF,KS0123203,,014733K,23,1,23,5,20,PM,7,0,0,0,0,,HEREFORD,596.6,48,38,3,2,50,R,ZSTO,3,4618,1,Y,MAIN 1 TRACK,4,107.8,1,BNSF,5837,1,,,,0,,3,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,2000,250000,M302,,0,0,0,0,M302,1,4,50,252000,,48C117,0,0,0,1,0,1,0,10,20,10,20,1,5,,CL,,,,124,,2023,0,0,0,0,0,0,DEAF SMITH,117,,,,N,CWR,000-000-000,Z-STOWSP7-21A STRUCK THE REAR END OF TRUCK-TRAILER THAT WAS FOULING MAIN 1 TRACK AT DOT 014733K CROS,SING. NO HAZMAT RELEASE.,,,,,,,,,,,,,,0,34.835782,-102.354043,1,1,Q,J,,HEREFORD
23,1,PSCG,IT34290,,,,,23,1,PSCG,IT34290,,,23,1,24,2,45,PM,1,0,0,0,0,,DEER PARK,,48,80,2,3,0,R,,4,0,6,N,C1,X,,4,TILX,62064,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,16,0,0,160000,0,M102,M105,0,0,0,0,M102,4,X,0,160000,,48C201,0,0,0,0,0,0,0,,,,,1,5,,,,,,367,,2023,0,0,0,0,0,0,HARRIS,201,0,0,,N,OTH,000-000-000,"ON THE AFTERNOON JANUARY 24, 2023, A TORNADO DEVELOPED IN SOUTHERN HARRIS COUNTY AND CROSSED FROM TH",E PASADENA AREA INTO DEER PARK. THE WINDS ASSOCIATED WITH THIS STORM WAS STRONG ENOUGH TO BLOW OVER,16 OF 17 EMPTY HOPPER CARS IN THE INEOS BATTLEGROUND COMPLEX. THE CARS WERE STAGED ON TRACK C1 IN TH,E GEMINI AREA OF THE PLANT. COMPLETE LIST OF CARS ON ATTACHED PAGE.,,,,,,,,,,,,0,29.4317,-95.0509,2,,,,,SYSTEM
23,1,BNSF,RD0123204,,,,,23,1,BNSF,RD0123204,,022678H,23,1,24,11,25,AM,7,0,0,0,0,,ROSENBERG,60.5,48,61,2,1,20,E,JV27,2,4,5,Y,SINGLE MAIN TRACK,4,37.2,1,BNSF,27034,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15000,0,M302,,0,1,0,1,M302,1,4,20,15000,,48C157,0,0,0,1,0,0,0,5,25,,,1,5,,CL,,,,190,,2023,0,0,0,0,0,0,FORT BEND,157,0,0,,N,CWR,000-000-000,MOW TRACK INSPECTOR REPORTED BEING STUCK BY AN OCCUPIED VEHICLE ON CROSSING  DERAILING 1 RAILCAR. MO,W VEHICLE DID NOT SHUNT THE TRACKS TO ACTIVATE CROSSING WARNING SYSTEM. NO HAZMAT RELEASE.,,,,,,,,,,,,,,0,29.54339,-95.742437,1,1,Q,,,GALVESTON
23,1,UP,0123GC013,,,,,23,1,UP,0123GC013,,,23,1,18,8,45,AM,12,0,0,0,0,,BEAUMONT,281.45,48,71,2,2,4,E,YBM1,4,184,7,Y,YARD 019,1,,2,TCIX,175637,6,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,14330,165,H607,H702,0,0,0,0,H607,2,1,4,23304,,48C245,0,0,0,2,0,0,0,1,45,,,1,5,,CL,,,,463,,2023,0,0,0,0,0,0,JEFFERSON,245,0,0,,N,OTH,000-000-000,THE YBM10R-18 WAS TAKING 4 CARS OUT OF BOWL TRACK 16 AND WAS SWINGING TOWARDS BOWL TRACK 18. CONDUCT,OR LINED 16 SWITCH FOR THE LEAD AND WALKED BACK TO 18 SWITCH AND PROCEEDED WITH THE SHOVE WITHOUT CH,"ECKING THE 18 AND 19 SWITCH. WHEN THE CONDUCTOR NOTICED CAR TCIX175637 WAS GOING INTO 19 TRACK, HE P","LACED THE TRAIN IN EMERGENCY. AS A RESULT OF NOT CHECKING THE SWITCH BEING LINED FOR THE MOVE, CAR T",CIX175637 SIDESWIPED CAR UTLX670530. NO INJURIES WERE REPORTED.,,,,,,,,,,,3,30.072567,-94.148407,2,5,K,L,,LAFAYETTE SUB
